master_record_number,agency,agency_tracking_number,county,city,collision_date,vehicles_involved,number_injured,number_dead,latitude,longitude,roadway_name,roadway_suffix,roadway_number,roadway_local_id,distance_from_reference,miles-feet_indicator,direction_from_reference,intersection_road_name,intersection_road_name_suffix,intersection_road_number,intersection_local_id,mile_marker,intersection_indicator,intersect_type,interchange_related_indicator,relation_to_junction,work_zone_type,construction_maintenance_zone,construction_maintenance_zone_location,fatal_case_number,officer_first_name,officer_last_name,weather_condition(s),manner_of_crash,pedestrian,bicycle,scooter,parking,hitrun,mou
103435025,METROPOLITAN NASHVILLE POLICE DEPT,20220494510,Davidson,Nashville,10/1/2022 3:50:00 PM,2,2,0,36.098890,-86.871890,HEADY DR,,,,0.00,,,HIGHWAY 100,,,,0.00,Y,Four-Way,N,Intersection,None,,,         ,Heather,Fox,Clear,HeadOn,no,no,no,no,no,False
103435036,METROPOLITAN NASHVILLE POLICE DEPT,20220494452,Davidson,Nashville,10/1/2022 2:58:00 PM,2,5,0,36.232290,-86.624730,SHUTE LN,,,,0.00,,,OLD HICKORY BLVD,,,,0.00,Y,Y-Intersection,N,Intersection,None,,,         ,Kaitlyn,Qualls,Clear,Front to Rear,no,no,no,no,no,False
103435059,METROPOLITAN NASHVILLE POLICE DEPT,20220494472,Davidson,Nashville,10/1/2022 3:28:00 PM,2,2,0,36.068030,-86.631930,MURFREESBORO PKE,,,,301.00,Feet,North,FOREST VIEW DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Taylor,Blackwelder,Clear,Angle,no,no,no,no,no,False
103435063,VANDERBILT UNIVERSITY POLICE,20220494541,Davidson,Nashville,10/1/2022 12:00:00 AM,2,0,0,36.144360,-86.811890,28TH AVS,,,,0.00,,,,,,,0.00,,, ,Non-Junction,None,,,         ,Edwin,Melgar,,Front to Rear,no,no,no,yes,yes,Campus
103435065,METROPOLITAN NASHVILLE POLICE DEPT,20220494509,Davidson,Nashville,10/1/2022 2:40:00 PM,3,2,0,36.033820,-86.641980,I 24,,,,0.00,,,,,,,60.65,N,Not at Intersection,N,Non-Junction,None,,,         ,Jennifer,Liquori,Clear,Angle,no,no,no,no,yes,False
103435083,METROPOLITAN NASHVILLE POLICE DEPT,20220494542,Davidson,Nashville,10/1/2022 4:22:00 PM,2,1,0,36.080370,-86.685700,ANTIOCH PKE,,,,0.00,,,FRANKLIN LIMESTONE RD,,,,0.00,Y,T-Intersection,N,Non-Junction,None,,,         ,Amgad,Bekhit,Clear,HeadOn,no,no,no,no,no,False
103435086,METROPOLITAN NASHVILLE POLICE DEPT,20220494569,Davidson,Nashville,10/1/2022 2:35:00 PM,2,0,0,36.234480,-86.721590,BRILEY PKWY W EXT RAMP,,,,0.00,,,BRILEY PKWYW,,,,0.00,Y,OTHER, ,Entrance/Exit Ramp Related,None,,,         ,Jacob,Frederick,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
103435092,METROPOLITAN NASHVILLE POLICE DEPT,20220494450,Davidson,Nashville,10/1/2022 2:58:00 PM,1,1,0,36.218350,-86.803620,WHITES CREEK PKE,,,,81.00,Feet,North,MOORMANS ARM RD,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Zachary,Akers,Clear,Not Collision with Motor Vehicle in Transport,yes,no,no,no,no,False
103435093,METROPOLITAN NASHVILLE POLICE DEPT,20220494595,Davidson,Nashville,10/1/2022 5:11:00 PM,2,1,0,36.047080,-86.647960,BELL FORGE LNE,,,,10.00,Feet,East,MT VIEW RD,,,,0.00,N,Not at Intersection,Y,Non-Junction,None,,,         ,Corey,Schulz,Clear,Front to Rear,no,no,no,no,yes,False
103435099,METROPOLITAN NASHVILLE POLICE DEPT,20220494665,Davidson,Nashville,10/1/2022 5:50:00 PM,2,0,0,36.171990,-86.800160,I 40,,,,0.00,,,,,,,207.65,N,Not at Intersection,N,Non-Junction,None,,,         ,Cory,Stratton,Clear,"Sideswipe, Same Direction",no,no,no,no,yes,False
103435100,METROPOLITAN NASHVILLE POLICE DEPT,20220494609,Davidson,Nashville,10/1/2022 2:50:00 PM,2,0,0,36.163570,-86.748360,S 13TH CT,,,,379.00,Feet,North,DAVIDSON ST,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Joao,Pinho,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
103435104,METROPOLITAN NASHVILLE POLICE DEPT,20220494630,Davidson,Nashville,10/1/2022 5:45:00 PM,2,2,0,36.141140,-86.717810,I 40,,,,0.00,,,,,,,213.25,N,Not at Intersection,N,Non-Junction,None,,,         ,Zacarias,Brito Jr.,Clear,Front to Rear,no,no,no,no,no,False
103435106,METROPOLITAN NASHVILLE POLICE DEPT,20220494586,Davidson,Nashville,10/1/2022 5:13:00 PM,2,2,0,36.174410,-86.611890,CENTRAL PKE,,,,0.00,,,THISTLE LN,,,,0.00,Y,T-Intersection,N,Intersection,None,,,         ,Forrest,Punke,Clear,Angle,no,no,no,no,no,False
103435115,METROPOLITAN NASHVILLE POLICE DEPT,20220494663,Davidson,Nashville,10/1/2022 6:17:00 PM,2,0,0,36.092460,-86.697760,ANTIOCH PKE,,,,1213.00,Feet,East,HARDING INDUSTRIAL DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Amgad,Bekhit,Clear,Front to Rear,no,no,no,no,no,False
103435116,METROPOLITAN NASHVILLE POLICE DEPT,20220494633,Davidson,Nashville,10/1/2022 4:59:00 PM,1,0,0,36.225650,-86.774870,I65 N ENT RAMP,,,,0.00,Feet,East,I 65,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Tyler,Jordan,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
103435142,METROPOLITAN NASHVILLE POLICE DEPT,20220494705,Davidson,Nashville,10/1/2022 4:00:00 AM,2,0,0,36.053050,-86.676510,TUSCULUM RD,,,,553.00,Feet,West,SAXONY LAKE DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Taylor,Blackwelder,Unknown,"Sideswipe, Same Direction",no,no,no,no,yes,False
103435178,METROPOLITAN NASHVILLE POLICE DEPT,20220494774,Davidson,Nashville,10/1/2022 8:10:00 PM,2,2,0,36.129450,-86.714660,MURFREESBORO PKE,,,,17.00,Feet,East,MILLWOOD DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Sean,McConnell,Clear,Front to Rear,no,no,no,no,yes,False
103435181,METROPOLITAN NASHVILLE POLICE DEPT,20220494723,Davidson,Nashville,10/1/2022 7:22:00 PM,2,0,0,36.028550,-86.636160,I 24,,,,0.00,,,,,,,61.15,N,Not at Intersection, ,Non-Junction,None,,,         ,Corey,Schulz,Clear,Front to Rear,no,no,no,no,no,False
103435184,METROPOLITAN NASHVILLE POLICE DEPT,20220494766,Davidson,Not in City Limit,10/1/2022 6:00:00 AM,1,0,0,36.003050,-86.654180,OLD HICKORY BLVD,,,,411.00,Feet,North,WHITTEMORE LN,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Nadine,Klemenz,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
103435200,METROPOLITAN NASHVILLE POLICE DEPT,20220494522,Davidson,Nashville,10/1/2022 4:01:00 PM,2,0,0,36.125700,-86.846650,HARDING PKE,,,,63.00,Feet,West,KENNER AVN,,,,0.00,N,Not at Intersection, ,Non-Junction,None,,,         ,Cameron,Van Der Merwe,Clear,"Sideswipe, Same Direction",no,no,no,no,no,False
103435201,METROPOLITAN NASHVILLE POLICE DEPT,20220494654,Davidson,Nashville,10/1/2022 6:08:00 PM,2,0,0,36.132400,-86.894080,CHARLOTTE PKE,,,,330.00,Feet,East,I40 E ENT RAMP,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Cameron,Van Der Merwe,Clear,Front to Rear,no,no,no,no,no,False
103435218,METROPOLITAN NASHVILLE POLICE DEPT,20220494313,Davidson,Nashville,10/1/2022 11:37:00 AM,2,0,0,36.201430,-86.776840,I 65,,,,0.00,,,,,,,87.00,N,Not at Intersection, ,,None,,,         ,Judah,Parker,,,no,no,no,no,no,False
103435222,METROPOLITAN NASHVILLE POLICE DEPT,20220494780,Davidson,Antioch,10/1/2022 8:13:00 PM,1,1,0,36.041850,-86.591380,OLD HICKORY BLVD,,,,0.00,Feet,East,POST OAK DR,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Michael,Hones,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,no,no,False
103435223,METROPOLITAN NASHVILLE POLICE DEPT,20220494829,Davidson,Nashville,10/1/2022 7:45:00 PM,2,0,0,36.153260,-86.792180,16TH AVS,,,,0.00,,,MCGAVOCK ST,,,,0.00,Y,Four-Way, ,Non-Junction,None,,,         ,Cory,Stratton,Clear,Angle,no,no,no,no,no,False
103435247,METROPOLITAN NASHVILLE POLICE DEPT,20220494818,Davidson,Nashville,10/1/2022 12:00:00 AM,1,0,0,36.151970,-86.769920,LINDSLEY AV,,,,21.00,Feet,East,3RD AVS,,,,0.00,N,Not at Intersection,N,Non-Junction,None,,,         ,Douglas,Hart,Clear,Not Collision with Motor Vehicle in Transport,no,no,no,yes,yes,False
103435258,METROPOLITAN NASHVILLE POLICE DEPT,20220494756,Davidson,Nashville,10/1/2022 7:44:00 PM,2,0,0,36.029330,-86.637010,I 24,,,,0.00,,,,,,,61.10,N,Not at Intersection, ,Non-Junction,None,,,         ,Corey,Schulz,Clear,Front to Rear,no,no,no,no,no,False
